"_id","_labels","game_code","label","player","player_code","rec","rec_adot","rec_air_yds","rec_air_yds_per_rec","rec_broken_tackles","rec_broken_tackles_per_rec","rec_drop_pct","rec_drops","rec_first_down","rec_pass_rating","rec_target_int","rec_td","rec_yac","rec_yac_per_rec","rec_yds","targets","team","_start","_end","_type"
"944",":stat_player_game_rec_adv","201909220kan","201909220kan_17","Byron Pringle","P/PrinBy00","1","7.0","7","7.0","0","","0.0","0","","95.8","0","0","0","0.0","7","1","KAN",,,
"946",":stat_player_game_rec_adv","201910060cin","201910060cin_15","Alex Erickson","E/EricAl01","1","4.0","4","4.0","0","","0.0","0","1","95.8","0","0","3","3.0","7","1","CIN",,,
"947",":stat_player_game_rec_adv","201909220clt","201909220clt_8","Justin Hardy","H/HardJu00","1","5.0","5","5.0","0","","0.0","0","","91.7","0","0","1","1.0","6","1","ATL",,,
"948",":stat_player_game_rec_adv","201909230was","201909230was_16","Vernon Davis","D/DaviVe00","2","8.5","6","3.0","0","","0.0","0","2","35.4","1","0","24","12.0","30","4","WAS",,,
"952",":stat_player_game_rec_adv","201910060cin","201910060cin_16","Joe Mixon","M/MixoJo00","1","-4.0","-4","-4.0","0","","0.0","0","1","118.7","0","0","20","20.0","16","1","CIN",,,
"953",":stat_player_game_rec_adv","201909230was","201909230was_17","Adrian Peterson","P/PeteAd01","1","-5.0","-9","-9.0","0","","0.0","0","","42.4","0","0","6","6.0","-3","3","WAS",,,
"954",":stat_player_game_rec_adv","201909290rav","201909290rav_15","Mark Ingram","I/IngrMa01","1","-4.0","-4","-4.0","0","","0.0","0","0","79.2","0","0","4","4.0","0","1","BAL",,,
"958",":stat_player_game_rec_adv","201909220kan","201909220kan_18","Blake Bell","B/BellBl00","1","-1.0","-1","-1.0","0","","0.0","0","","79.2","0","0","2","2.0","1","1","KAN",,,
"959",":stat_player_game_rec_adv","201910060cin","201910060cin_17","Stanley Morgan Jr.","M/MorgSt02","1","2.5","0","0.0","0","","0.0","0","","56.2","0","0","6","6.0","6","2","CIN",,,
"961",":stat_player_game_rec_adv","201909290rav","201909290rav_16","Gus Edwards","E/EdwaGu00","1","2.0","2","2.0","0","","0.0","0","0","100.0","0","0","6","6.0","8","1","BAL",,,
"963",":stat_player_game_rec_adv","201909220clt","201909220clt_9","T.Y. Hilton","H/HiltT.00","8","6.2","45","5.6","0","","10.0","1","3","127.1","0","1","20","2.5","65","10","IND",,,
"969",":stat_player_game_rec_adv","201909220clt","201909220clt_10","Jack Doyle","D/DoylJa00","4","3.5","14","3.5","0","","0.0","0","3","114.6","0","0","32","8.0","46","4","IND",,,
"973",":stat_player_game_rec_adv","201909290rav","201909290rav_17","Nick Boyle","B/BoylNi00","1","5.0","5","5.0","0","","0.0","0","","104.2","0","0","4","4.0","9","1","BAL",,,
"974",":stat_player_game_rec_adv","201909220clt","201909220clt_11","Nyheim Hines","H/HineNy00","3","1.8","5","1.7","0","","0.0","0","2","91.7","0","0","21","7.0","26","4","IND",,,
"977",":stat_player_game_rec_adv","201909290rav","201909290rav_18","Chris Moore","M/MoorCh00","0","26.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","BAL",,,
"981",":stat_player_game_rec_adv","201909220clt","201909220clt_12","Eric Ebron","E/EbroEr00","3","11.5","28","9.3","0","","0.0","0","2","113.5","0","0","19","6.3","47","4","IND",,,
"989",":stat_player_game_rec_adv","201909220clt","201909220clt_13","Parris Campbell","C/CampPa00","3","2.0","6","2.0","2","1.5","0.0","0","1","100.0","0","0","18","6.0","24","3","IND",,,
"996",":stat_player_game_rec_adv","201909220clt","201909220clt_14","Marlon Mack","M/MackMa00","2","0.3","3","1.5","0","","0.0","0","0","77.1","0","0","11","5.5","14","3","IND",,,
"1006",":stat_player_game_rec_adv","201909220clt","201909220clt_15","Zach Pascal","P/PascZa00","2","11.7","32","16.0","0","","0.0","0","2","149.3","0","1","21","10.5","53","3","IND",,,
"1014",":stat_player_game_rec_adv","201909220clt","201909220clt_16","Mo Alie-Cox","A/AlieMo00","2","2.0","4","2.0","0","","0.0","0","1","118.7","0","0","21","10.5","25","2","IND",,,
"1020",":stat_player_game_rec_adv","201909220clt","201909220clt_17","Deon Cain","C/CainDe00","1","9.3","6","6.0","0","","0.0","0","1","43.7","0","0","4","4.0","10","3","IND",,,
"1974",":stat_player_game_rec_adv","201910060htx","201910060htx_1","Austin Hooper","H/HoopAu00","6","7.2","31","5.2","0","","0.0","0","3","44.0","1","0","25","4.2","56","9","ATL",,,
"1975",":stat_player_game_rec_adv","201910060rai","201910060rai_1","Allen Robinson","R/RobiAl02","7","12.7","94","13.4","0","","0.0","0","6","111.6","1","2","3","0.4","97","9","CHI",,,
"1978",":stat_player_game_rec_adv","201910060oti","201910060oti_1","John Brown","B/BrowJo02","5","11.6","58","11.6","1","5.0","0.0","0","5","118.7","0","0","17","3.4","75","5","BUF",,,
"1980",":stat_player_game_rec_adv","201910060htx","201910060htx_2","Ito Smith","S/SmitIt00","6","1.7","10","1.7","1","6.0","0.0","0","0","97.9","0","0","35","5.8","45","6","ATL",,,
"1981",":stat_player_game_rec_adv","201909290nor","201909290nor_1","Ezekiel Elliott","E/ElliEz00","6","1.7","12","2.0","0","","0.0","0","0","84.5","0","0","18","3.0","30","7","DAL",,,
"1983",":stat_player_game_rec_adv","201910130tam","201910130tam_1","D.J. Moore","M/MoorD.00","7","9.5","54","7.7","0","","10.0","1","5","90.8","0","0","19","2.7","73","10","CAR",,,
"1987",":stat_player_game_rec_adv","201910060oti","201910060oti_2","Duke Williams","W/WillDu01","4","4.8","19","4.8","0","","0.0","0","3","136.5","0","1","10","2.5","29","4","BUF",,,
"1988",":stat_player_game_rec_adv","201909290nor","201909290nor_2","Amari Cooper","C/CoopAm00","5","14.1","47","9.4","0","","0.0","0","2","79.2","0","0","1","0.2","48","8","DAL",,,
"1989",":stat_player_game_rec_adv","201910060sdg","201910060sdg_1","Phillip Lindsay","L/LindPh00","4","1.3","5","1.3","0","","0.0","0","1","101.0","0","0","28","7.0","33","4","DEN",,,
"1992",":stat_player_game_rec_adv","201910060oti","201910060oti_3","T.J. Yeldon","Y/YeldT.00","4","-4.0","-16","-4.0","0","","0.0","0","0","80.2","0","0","29","7.3","13","4","BUF",,,
"1993",":stat_player_game_rec_adv","201910060rai","201910060rai_2","Tarik Cohen","C/CoheTa00","6","-1.3","-6","-1.0","1","6.0","0.0","0","1","89.9","0","0","45","7.5","39","7","CHI",,,
"1994",":stat_player_game_rec_adv","201910060htx","201910060htx_3","Devonta Freeman","F/FreeDe00","5","0.2","1","0.2","0","","0.0","0","1","139.6","0","1","39","7.8","40","5","ATL",,,
"1995",":stat_player_game_rec_adv","201910060sdg","201910060sdg_2","Courtland Sutton","S/SuttCo00","4","7.6","39","9.8","3","1.3","0.0","0","2","141.4","0","1","53","13.3","92","7","DEN",,,
"1996",":stat_player_game_rec_adv","201909290nor","201909290nor_3","Jason Witten","W/WittJa00","4","10.0","40","10.0","0","","0.0","0","3","118.7","0","0","10","2.5","50","4","DAL",,,
"1997",":stat_player_game_rec_adv","201910060pit","201910060pit_1","Mark Andrews","A/AndrMa00","5","6.4","23","4.6","0","","14.3","1","2","48.8","1","0","22","4.4","45","7","BAL",,,
"1999",":stat_player_game_rec_adv","201910060oti","201910060oti_4","Cole Beasley","B/BeasCo00","3","5.5","14","4.7","0","","0.0","0","2","46.9","1","0","7","2.3","21","4","BUF",,,
"2000",":stat_player_game_rec_adv","201910130rav","201910130rav_1","Auden Tate","T/TateAu00","5","12.5","89","17.8","0","","0.0","0","5","74.4","0","0","2","0.4","91","11","CIN",,,
"2002",":stat_player_game_rec_adv","201910060htx","201910060htx_4","Calvin Ridley","R/RidlCa00","5","15.7","80","16.0","0","","11.1","1","4","126.2","0","1","8","1.6","88","9","ATL",,,
"2003",":stat_player_game_rec_adv","201910060rai","201910060rai_3","Anthony Miller","M/MillAn02","4","11.9","35","8.8","0","","14.3","1","2","41.1","1","0","17","4.3","52","7","CHI",,,
"2004",":stat_player_game_rec_adv","201910060pit","201910060pit_2","Hayden Hurst","H/HursHa00","4","4.8","19","4.8","0","","0.0","0","2","100.0","0","0","13","3.3","32","4","BAL",,,
"2005",":stat_player_game_rec_adv","201909290nor","201909290nor_4","Randall Cobb","C/CobbRa00","3","9.5","31","10.3","0","","16.7","1","2","72.2","0","0","10","3.3","41","6","DAL",,,
"2007",":stat_player_game_rec_adv","201910130tam","201910130tam_2","Christian McCaffrey","M/McCaCh01","4","-2.6","-11","-2.8","1","4.0","0.0","0","1","127.9","0","1","37","9.3","26","5","CAR",,,
"2008",":stat_player_game_rec_adv","201910130rav","201910130rav_2","Alex Erickson","E/EricAl01","4","12.2","39","9.8","0","","0.0","0","4","90.3","0","0","8","2.0","47","6","CIN",,,
"2010",":stat_player_game_rec_adv","201910060htx","201910060htx_5","Mohamed Sanu","S/SanuMo00","5","4.2","21","4.2","1","5.0","0.0","0","3","141.2","0","1","21","4.2","42","5","ATL",,,
"2011",":stat_player_game_rec_adv","201909290nor","201909290nor_5","Blake Jarwin","J/JarwBl00","3","12.3","37","12.3","0","","0.0","0","1","118.7","0","0","12","4.0","49","3","DAL",,,
"2012",":stat_player_game_rec_adv","201910060rai","201910060rai_4","Trey Burton","B/BurtTr01","3","2.0","6","2.0","0","","0.0","0","1","88.9","0","0","10","3.3","16","3","CHI",,,
"2013",":stat_player_game_rec_adv","201910060sdg","201910060sdg_3","Royce Freeman","F/FreeRo00","2","-1.5","-3","-1.5","1","2.0","0.0","0","0","79.2","0","0","9","4.5","6","2","DEN",,,
"2015",":stat_player_game_rec_adv","201910060oti","201910060oti_5","Frank Gore","G/GoreFr00","2","3.0","6","3.0","0","","0.0","0","0","85.4","0","0","3","1.5","9","2","BUF",,,
"2016",":stat_player_game_rec_adv","201910060pit","201910060pit_3","Willie Snead","S/SneaWi00","4","9.6","37","9.3","0","","0.0","0","3","109.2","0","0","14","3.5","51","5","BAL",,,
"2017",":stat_player_game_rec_adv","201910070sfo","201910070sfo_1","Jarvis Landry","L/LandJa00","4","11.5","64","16.0","0","","16.7","1","4","109.7","0","0","11","2.8","75","6","CLE",,,
"2018",":stat_player_game_rec_adv","201910060htx","201910060htx_6","Julio Jones","J/JoneJu02","3","14.1","35","11.7","0","","0.0","0","2","62.8","0","0","7","2.3","42","7","ATL",,,
"2020",":stat_player_game_rec_adv","201910130rav","201910130rav_3","Tyler Boyd","B/BoydTy00","3","8.7","7","2.3","0","","14.3","1","","10.7","1","0","3","1.0","10","7","CIN",,,
"2021",":stat_player_game_rec_adv","201910130tam","201910130tam_3","Greg Olsen","O/OlseGr00","4","8.0","31","7.8","0","","0.0","0","3","80.7","0","0","21","5.3","52","7","CAR",,,
"2022",":stat_player_game_rec_adv","201910060htx","201910060htx_7","Russell Gage","G/GageRu00","1","15.0","12","12.0","0","","0.0","0","1","68.7","0","0","0","0.0","12","2","ATL",,,
"2023",":stat_player_game_rec_adv","201910070sfo","201910070sfo_2","Odell Beckham Jr.","B/BeckOd00","2","12.3","18","9.0","0","","16.7","1","1","48.6","0","0","9","4.5","27","6","CLE",,,
"2024",":stat_player_game_rec_adv","201910060pit","201910060pit_4","Marquise Brown","B/BrowMa04","3","6.4","17","5.7","0","","0.0","0","1","110.0","0","1","5","1.7","22","5","BAL",,,
"2025",":stat_player_game_rec_adv","201909290nor","201909290nor_6","Tavon Austin","A/AustTa00","1","5.0","5","5.0","0","","0.0","0","","87.5","0","0","0","0.0","5","1","DAL",,,
"2026",":stat_player_game_rec_adv","201910130rav","201910130rav_4","Giovani Bernard","B/BernGi00","2","-3.7","-3","-1.5","0","","0.0","0","1","85.4","0","0","23","11.5","20","3","CIN",,,
"2027",":stat_player_game_rec_adv","201910060rai","201910060rai_5","J.P. Holtz","H/HoltJ.01","1","1.5","-1","-1.0","0","","50.0","1","1","77.1","0","0","17","17.0","16","2","CHI",,,
"2028",":stat_player_game_rec_adv","201910060sdg","201910060sdg_4","Andrew Beck","B/BeckAn01","1","7.0","7","7.0","0","","0.0","0","1","108.3","0","0","3","3.0","10","1","DEN",,,
"2029",":stat_player_game_rec_adv","201910060oti","201910060oti_6","Dawson Knox","K/KnoxDa00","2","5.2","6","3.0","0","","0.0","0","","47.9","0","0","6","3.0","12","5","BUF",,,
"2030",":stat_player_game_rec_adv","201910130tam","201910130tam_4","Curtis Samuel","S/SamuCu00","4","18.8","54","13.5","0","","0.0","0","3","145.8","0","1","16","4.0","70","6","CAR",,,
"2031",":stat_player_game_rec_adv","201910070sfo","201910070sfo_3","Nick Chubb","C/ChubNi00","1","-3.0","-3","-3.0","0","","0.0","0","1","116.7","0","0","15","15.0","12","1","CLE",,,
"2032",":stat_player_game_rec_adv","201910060htx","201910060htx_8","Justin Hardy","H/HardJu00","1","5.0","5","5.0","0","","0.0","0","","87.5","0","0","0","0.0","5","1","ATL",,,
"2033",":stat_player_game_rec_adv","201910060oti","201910060oti_7","Isaiah McKenzie","M/McKeIs00","2","-2.5","-5","-2.5","0","","0.0","0","1","118.7","0","0","57","28.5","52","2","BUF",,,
"2034",":stat_player_game_rec_adv","201910130tam","201910130tam_5","Jarius Wright","W/WrigJa02","1","10.7","4","4.0","0","","66.7","2","","42.4","0","0","2","2.0","6","3","CAR",,,
"2035",":stat_player_game_rec_adv","201910270sfo","201910270sfo_1","D.J. Moore","M/MoorD.00","5","12.4","9","1.8","0","","0.0","0","2","26.4","1","0","29","5.8","38","9","CAR",,,
"2036",":stat_player_game_rec_adv","201910060rai","201910060rai_6","David Montgomery","M/MontDa01","1","7.0","7","7.0","0","","0.0","0","1","112.5","0","0","4","4.0","11","1","CHI",,,
"2037",":stat_player_game_rec_adv","201909290nor","201909290nor_7","Devin Smith","S/SmitDe04","0","5.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","DAL",,,
"2038",":stat_player_game_rec_adv","201910060oti","201910060oti_8","Lee Smith","S/SmitLe00","1","8.0","8","8.0","0","","0.0","0","1","139.6","0","1","0","0.0","8","1","BUF",,,
"2039",":stat_player_game_rec_adv","201910130rav","201910130rav_5","C.J. Uzomah","U/UzomC.00","2","3.3","4","2.0","1","2.0","0.0","0","1","93.7","0","0","22","11.0","26","3","CIN",,,
"2040",":stat_player_game_rec_adv","201910060pit","201910060pit_5","Mark Ingram","I/IngrMa01","2","-2.0","-4","-2.0","0","","0.0","0","0","79.2","0","0","9","4.5","5","2","BAL",,,
"2041",":stat_player_game_rec_adv","201910270sfo","201910270sfo_2","Christian McCaffrey","M/McCaCh01","4","2.4","10","2.5","0","","20.0","1","1","98.3","0","0","28","7.0","38","5","CAR",,,
"2042",":stat_player_game_rec_adv","201910060sdg","201910060sdg_5","Noah Fant","F/FantNo00","1","6.0","6","6.0","0","","0.0","0","","91.7","0","0","0","0.0","6","1","DEN",,,
"2043",":stat_player_game_rec_adv","201909290nor","201909290nor_8","Michael Thomas","T/ThomMi05","9","7.7","69","7.7","0","","0.0","0","3","110.6","0","0","26","2.9","95","9","NOR",,,
"2044",":stat_player_game_rec_adv","201910060oti","201910060oti_9","Tommy Sweeney","S/SweeTo00","0","0.5","0","","0","","50.0","1","","39.6","0","0","0","","0","2","BUF",,,
"2045",":stat_player_game_rec_adv","201910060htx","201910060htx_9","Will Fuller","F/FullWi01","14","8.9","108","7.7","0","","6.3","1","7","158.3","0","3","109","7.8","217","16","HOU",,,
"2046",":stat_player_game_rec_adv","201910130rav","201910130rav_6","Joe Mixon","M/MixoJo00","2","-1.3","-1","-0.5","0","","0.0","0","1","97.9","0","0","30","15.0","29","3","CIN",,,
"2047",":stat_player_game_rec_adv","201910070sfo","201910070sfo_4","Demetrius Harris","H/HarrDe03","1","3.5","-5","-5.0","0","","0.0","0","","56.2","0","0","5","5.0","0","2","CLE",,,
"2048",":stat_player_game_rec_adv","201910060sdg","201910060sdg_6","Jeff Heuerman","H/HeueJe00","1","9.7","23","23.0","0","","0.0","0","1","26.4","1","0","3","3.0","26","3","DEN",,,
"2049",":stat_player_game_rec_adv","201910130tam","201910130tam_6","Chris Godwin","G/GodwCh00","10","9.3","99","9.9","0","","0.0","0","8","84.0","1","0","52","5.2","151","12","TAM",,,
"2050",":stat_player_game_rec_adv","201910060rai","201910060rai_7","Javon Wims","W/WimsJa00","0","6.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","CHI",,,
"2051",":stat_player_game_rec_adv","201910060oti","201910060oti_10","Adam Humphries","H/HumpAd00","4","3.2","11","2.8","0","","0.0","0","1","78.5","0","0","19","4.8","30","6","TEN",,,
"2052",":stat_player_game_rec_adv","201910060htx","201910060htx_10","DeAndre Hopkins","H/HopkDe00","7","8.0","54","7.7","3","2.3","0.0","0","5","112.5","0","0","34","4.9","88","8","HOU",,,
"2053",":stat_player_game_rec_adv","201910130rav","201910130rav_7","Tyler Eifert","E/EifeTy00","2","4.5","9","4.5","0","","0.0","0","2","93.7","0","0","4","2.0","13","2","CIN",,,
"2054",":stat_player_game_rec_adv","201910060rai","201910060rai_8","Trevor Davis","D/DaviTr03","4","2.8","11","2.8","0","","0.0","0","2","110.4","0","0","31","7.8","42","4","OAK",,,
"2055",":stat_player_game_rec_adv","201910070sfo","201910070sfo_5","D'Ernest Johnson","J/JohnDE04","1","-3.0","-3","-3.0","0","","0.0","0","","91.7","0","0","9","9.0","6","1","CLE",,,
"2056",":stat_player_game_rec_adv","201910060pit","201910060pit_6","Gus Edwards","E/EdwaGu00","1","5.0","5","5.0","0","","0.0","0","0","91.7","0","0","1","1.0","6","1","BAL",,,
"2057",":stat_player_game_rec_adv","201910060sdg","201910060sdg_7","Emmanuel Sanders","S/SandEm00","1","9.0","9","9.0","0","","0.0","0","1","104.2","0","0","0","0.0","9","1","DEN",,,
"2058",":stat_player_game_rec_adv","201910130tam","201910130tam_7","Mike Evans","E/EvanMi00","9","13.3","76","8.4","0","","11.8","2","5","30.1","3","0","20","2.2","96","17","TAM",,,
"2059",":stat_player_game_rec_adv","201909290nor","201909290nor_9","Jared Cook","C/CookJa02","3","4.5","20","6.7","0","","0.0","0","","58.3","0","0","1","0.3","21","6","NOR",,,
"2060",":stat_player_game_rec_adv","201910060htx","201910060htx_11","Keke Coutee","C/CoutKe00","3","12.8","44","14.7","0","","25.0","1","3","116.7","0","0","28","9.3","72","4","HOU",,,
"2061",":stat_player_game_rec_adv","201910270sfo","201910270sfo_3","Curtis Samuel","S/SamuCu00","4","14.5","35","8.8","0","","9.1","1","3","11.9","1","0","11","2.8","46","11","CAR",,,
"2062",":stat_player_game_rec_adv","201910060pit","201910060pit_7","Nick Boyle","B/BoylNi00","0","17.0","0","","0","","0.0","0","","0.0","1","0","0","","0","2","BAL",,,
"2063",":stat_player_game_rec_adv","201910060rai","201910060rai_9","Foster Moreau","M/MoreFo00","4","5.0","20","5.0","0","","0.0","0","3","114.6","0","0","26","6.5","46","4","OAK",,,
"2064",":stat_player_game_rec_adv","201910070sfo","201910070sfo_6","Antonio Callaway","C/CallAn00","0","15.0","0","","0","","33.3","1","","0.0","2","0","0","","0","3","CLE",,,
"2065",":stat_player_game_rec_adv","201910060htx","201910060htx_12","Darren Fells","F/FellDa01","2","10.0","20","10.0","0","","0.0","0","2","147.9","0","2","0","0.0","20","2","HOU",,,
"2066",":stat_player_game_rec_adv","201910060oti","201910060oti_11","A.J. Brown","B/BrowAJ00","2","12.5","25","12.5","0","","0.0","0","1","118.7","0","0","2","1.0","27","2","TEN",,,
"2067",":stat_player_game_rec_adv","201910270sfo","201910270sfo_4","Greg Olsen","O/OlseGr00","2","6.0","12","6.0","0","","0.0","0","1","93.7","0","0","1","0.5","13","2","CAR",,,
"2068",":stat_player_game_rec_adv","201910060pit","201910060pit_8","Seth Roberts","R/RobeSe00","0","18.5","0","","0","","0.0","0","","0.0","1","0","0","","0","2","BAL",,,
"2069",":stat_player_game_rec_adv","201909290nor","201909290nor_10","Ted Ginn Jr.","G/GinnTe00","3","13.6","19","6.3","0","","20.0","1","1","28.3","1","0","0","0.0","19","5","NOR",,,
"2070",":stat_player_game_rec_adv","201910130rav","201910130rav_8","Drew Sample","S/SampDr00","1","-2.0","-2","-2.0","0","","0.0","0","","79.2","0","0","1","1.0","-1","1","CIN",,,
"2071",":stat_player_game_rec_adv","201910130tam","201910130tam_8","Scott Miller","M/MillSc01","3","21.0","38","12.7","0","","0.0","0","1","61.0","0","0","1","0.3","39","7","TAM",,,
"2072",":stat_player_game_rec_adv","201910070sfo","201910070sfo_7","Damion Ratley","R/RatlDa00","0","14.0","0","","0","","0.0","0","","39.6","0","0","0","","0","2","CLE",,,
