"_id","_labels","blitzes","def_air_yds","def_cmp","def_cmp_perc","def_cmp_td","def_cmp_yds","def_int","def_pass_rating","def_targets","def_tgt_yds_per_att","def_yac","def_yds_per_cmp","def_yds_per_target","game_code","label","player","player_code","pressures","qb_hurry","qb_knockdown","sacks","tackles_combined","tackles_missed","tackles_missed_pct","team","year","_start","_end","_type"
"129370",":stat_player_game_def_adv","0","26","4","66.7%","1","30","0","118.1","6","12.2","4","7.5","5.0","202010110rav","202010110rav_2","Vonn Bell","B/BellVo00","0","0","0","0.0","6","0","0.0%","CIN","2020",,,
"129371",":stat_player_game_def_adv","3","19","3","100.0%","1","24","0","139.6","3","6.3","5","8.0","8.0","202009200dal","202009200dal_5","Mykal Walker","W/WalkMy00","0","0","0","0.0","6","0","0.0%","ATL","2020",,,
"129372",":stat_player_game_def_adv","3","19","3","100.0%","0","31","0","109.7","3","6.3","12","10.3","10.3","202010040dal","202010040dal_22","Jaylon Smith","S/SmitJa05","0","0","0","0.0","7","2","22.2%","DAL","2020",,,
"129374",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040car","202010040car_15","Rashard Lawrence","L/LawrRa01","0","0","0","0.0","2","1","33.3%","ARI","2020",,,
"129375",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010190dal","202010190dal_23","Everson Griffen","G/GrifEv99","1","1","0","0.0","1","0","0.0%","DAL","2020",,,
"129376",":stat_player_game_def_adv","1","5","2","40.0%","0","9","0","47.9","5","6.4","4","4.5","1.8","202009170cle","202009170cle_20","Karl Joseph","J/JoseKa00","0","0","0","0.0","6","1","14.3%","CLE","2020",,,
"129377",":stat_player_game_def_adv","0","0","1","100.0%","0","0","0","79.2","1","0.0","0","0.0","0.0","202010290car","202010290car_22","Marquis Haynes","H/HaynMa01","2","1","0","1.0","2","0","0.0%","CAR","2020",,,
"129378",":stat_player_game_def_adv","2","6","2","66.7%","0","16","0","79.9","3","6.3","10","8.0","5.3","202010110rav","202010110rav_3","Germaine Pratt","P/PratGe00","0","0","0","0.0","6","0","0.0%","CIN","2020",,,
"129379",":stat_player_game_def_adv","0","16","3","75.0%","2","16","0","120.8","4","10.3","0","5.3","4.0","202010040dal","202010040dal_23","Daryl Worley","W/WorlDa00","0","0","0","0.0","5","1","16.7%","DAL","2020",,,
"129380",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110atl","202010110atl_12","Yetur Gross-Matos","G/GrosYe00","1","0","1","0.0","0","0","","CAR","2020",,,
"129381",":stat_player_game_def_adv","7","17","2","100.0%","0","45","0","118.7","2","8.5","28","22.5","22.5","202009200dal","202009200dal_6","Deion Jones","J/JoneDe01","3","1","1","0.5","7","1","12.5%","ATL","2020",,,
"129382",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040car","202010040car_16","Jordan Phillips","P/PhilJo01","0","0","0","0.0","2","1","33.3%","ARI","2020",,,
"129384",":stat_player_game_def_adv","2","","0","0.0%","","","0","39.6","1","0.0","","","0.0","202010190dal","202010190dal_24","Jourdan Lewis","L/LewiJo01","0","0","0","0.0","1","0","0.0%","DAL","2020",,,
"129385",":stat_player_game_def_adv","0","21","1","100.0%","1","23","0","158.3","1","21.0","2","23.0","23.0","202009170cle","202009170cle_21","Ronnie Harrison","H/HarrRo02","0","0","0","0.0","2","0","0.0%","CLE","2020",,,
"129386",":stat_player_game_def_adv","2","","0","0.0%","","","0","39.6","1","-8.0","","","0.0","202009270atl","202009270atl_14","Barkevious Mingo","M/MingBa00","0","0","0","0.0","0","0","","CHI","2020",,,
"129387",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110atl","202010110atl_13","Kawann Short","S/ShorKa00","1","0","1","0.0","1","0","0.0%","CAR","2020",,,
"129388",":stat_player_game_def_adv","1","12","2","66.7%","0","14","0","77.1","3","7.3","2","7.0","4.7","202010110rav","202010110rav_4","Akeem Davis-Gaither","D/DaviAk01","0","0","0","0.0","4","2","33.3%","CIN","2020",,,
"129389",":stat_player_game_def_adv","0","16","1","100.0%","0","16","0","118.7","1","16.0","0","16.0","16.0","202010290car","202010290car_23","Adarius Taylor","G/GlanAd00","0","0","0","0.0","2","0","0.0%","CAR","2020",,,
"129390",":stat_player_game_def_adv","6","","0","","","","0","","0","","","","","202010040car","202010040car_17","Haason Reddick","R/ReddHa00","0","0","0","0.0","1","0","0.0%","ARI","2020",,,
"129391",":stat_player_game_def_adv","0","3","1","100.0%","0","5","0","87.5","1","3.0","2","5.0","5.0","202009170cle","202009170cle_22","Joe Jackson","J/JackJo02","0","0","0","0.0","3","0","0.0%","CLE","2020",,,
"129393",":stat_player_game_def_adv","0","41","6","54.5%","1","91","0","112.3","11","13.0","50","15.2","8.3","202009270atl","202009270atl_15","Isaiah Oliver","O/OlivIs00","0","0","0","0.0","7","1","12.5%","ATL","2020",,,
"129394",":stat_player_game_def_adv","6","11","1","100.0%","0","14","1","79.2","1","11.0","3","14.0","14.0","202010110rav","202010110rav_5","Logan Wilson","W/WilsLo00","1","0","1","0.0","1","0","0.0%","CIN","2020",,,
"129395",":stat_player_game_def_adv","1","2","2","66.7%","0","7","0","70.1","3","7.0","5","3.5","2.3","202009200dal","202009200dal_7","AJ Terrell","T/TerrAJ00","1","0","1","0.0","5","0","0.0%","ATL","2020",,,
"129396",":stat_player_game_def_adv","1","16","2","66.7%","0","17","0","81.2","3","9.0","1","8.5","5.7","202010040dal","202010040dal_24","Donovan Wilson","W/WilsDo01","1","0","0","1.0","10","2","16.7%","DAL","2020",,,
"129397",":stat_player_game_def_adv","0","24","6","75.0%","0","34","0","82.3","8","10.9","10","5.7","4.3","202010040car","202010040car_18","Rasul Douglas","D/DougRa00","0","0","0","0.0","4","0","0.0%","CAR","2020",,,
"129398",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009170cle","202009170cle_23","Myles Garrett","G/GarrMy00","7","4","2","1.0","3","0","0.0%","CLE","2020",,,
"129399",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010190dal","202010190dal_25","Joe Thomas","T/ThomJo04","0","0","0","0.0","2","2","50.0%","DAL","2020",,,
"129401",":stat_player_game_def_adv","0","23","2","100.0%","0","25","0","118.7","2","11.5","2","12.5","12.5","202009200dal","202009200dal_8","Damontae Kazee","K/KazeDa00","0","0","0","0.0","8","1","11.1%","ATL","2020",,,
"129402",":stat_player_game_def_adv","1","9","2","100.0%","0","12","0","91.7","2","4.5","3","6.0","6.0","202010040dal","202010040dal_25","Xavier Woods","W/WoodXa00","0","0","0","0.0","7","1","12.5%","DAL","2020",,,
"129403",":stat_player_game_def_adv","0","24","6","50.0%","1","36","1","49.3","12","15.2","12","6.0","3.0","202009270atl","202009270atl_16","Darqueze Dennard","D/DennDa00","0","0","0","0.0","6","0","0.0%","ATL","2020",,,
"129404",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110atl","202010110atl_14","Efe Obada","O/ObadEf00","1","0","1","0.0","2","1","33.3%","CAR","2020",,,
"129405",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010290car","202010290car_24","Efe Obada","O/ObadEf00","2","0","1","1.0","1","0","0.0%","CAR","2020",,,
"129406",":stat_player_game_def_adv","0","4","1","20.0%","0","5","0","39.6","5","8.8","1","5.0","1.0","202010110rav","202010110rav_6","Jessie Bates III","B/BateJe00","0","0","0","0.0","7","0","0.0%","CIN","2020",,,
"129407",":stat_player_game_def_adv","0","35","4","80.0%","1","45","0","143.7","5","8.8","10","11.3","9.0","202010040car","202010040car_19","Donte Jackson","J/JackDo02","0","0","0","0.0","5","0","0.0%","CAR","2020",,,
"129408",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009170cle","202009170cle_24","Sheldon Richardson","R/RichSh00","2","1","0","1.0","6","0","0.0%","CLE","2020",,,
"129409",":stat_player_game_def_adv","0","-1","1","100.0%","0","11","0","112.5","1","-1.0","12","11.0","11.0","202009200dal","202009200dal_9","Steven Means","M/MeanSt00","1","0","1","0.0","3","1","25.0%","ATL","2020",,,
"129411",":stat_player_game_def_adv","6","26","4","66.7%","0","50","0","92.4","6","13.7","24","12.5","8.3","202009270atl","202009270atl_17","Deion Jones","J/JoneDe01","0","0","0","0.0","6","0","0.0%","ATL","2020",,,
"129412",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010290car","202010290car_25","Stephen Weatherly","W/WeatSt00","1","0","1","0.0","4","0","0.0%","CAR","2020",,,
"129413",":stat_player_game_def_adv","9","3","1","100.0%","0","16","0","118.7","1","3.0","13","16.0","16.0","202010040dal","202010040dal_26","Aldon Smith","S/SmitAl04","1","0","1","0.0","2","1","33.3%","DAL","2020",,,
"129414",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","5.0","","","0.0","202009170cle","202009170cle_25","Porter Gustin","G/GustPo01","2","1","1","0.0","4","0","0.0%","CLE","2020",,,
"129415",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010190dal","202010190dal_26","Leighton Vander Esch","V/VandLe00","0","0","0","0.0","3","3","50.0%","DAL","2020",,,
"129417",":stat_player_game_def_adv","0","5","3","75.0%","0","12","0","77.1","4","8.3","7","4.0","3.0","202010040car","202010040car_20","Juston Burris","B/BurrJu00","0","0","0","0.0","6","0","0.0%","CAR","2020",,,
"129418",":stat_player_game_def_adv","0","6","1","100.0%","0","11","0","112.5","1","6.0","5","11.0","11.0","202009200dal","202009200dal_10","LaRoy Reynolds","R/ReynLa00","0","0","0","0.0","2","0","0.0%","ATL","2020",,,
"129419",":stat_player_game_def_adv","0","37","1","50.0%","1","37","0","135.4","2","20.0","0","37.0","18.5","202010040dal","202010040dal_27","Darian Thompson","T/ThomDa05","0","0","0","0.0","2","0","0.0%","DAL","2020",,,
"129420",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110atl","202010110atl_15","Adarius Taylor","G/GlanAd00","0","0","0","0.0","1","1","50.0%","CAR","2020",,,
"129421",":stat_player_game_def_adv","4","-1","1","100.0%","0","9","0","104.2","1","-1.0","10","9.0","9.0","202010110rav","202010110rav_7","Shawn Williams","W/WillSh02","0","0","0","0.0","2","0","0.0%","CIN","2020",,,
"129422",":stat_player_game_def_adv","4","","0","","","","0","","0","","","","","202009200dal","202009200dal_11","Dante Fowler","F/FowlDa00","4","3","0","0.5","2","1","33.3%","ATL","2020",,,
"129423",":stat_player_game_def_adv","1","33","7","100.0%","1","97","0","158.3","7","4.7","64","13.9","13.9","202010110atl","202010110atl_16","Isaiah Oliver","O/OlivIs00","0","0","0","0.0","7","1","12.5%","ATL","2020",,,
"129424",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010290car","202010290car_26","Derrick Brown","B/BrowDe05","0","0","0","0.0","4","2","33.3%","CAR","2020",,,
"129425",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040dal","202010040dal_28","Trysten Hill","H/HillTr00","1","1","0","0.0","3","4","57.1%","DAL","2020",,,
"129426",":stat_player_game_def_adv","4","-2","3","100.0%","0","15","0","87.5","3","-0.7","17","5.0","5.0","202010040car","202010040car_21","Shaq Thompson","T/ThomSh01","0","0","0","0.0","5","1","16.7%","CAR","2020",,,
"129428",":stat_player_game_def_adv","0","39","4","66.7%","1","53","1","94.4","6","8.0","14","13.3","8.8","202009270atl","202009270atl_18","Blidi Wreh-Wilson","W/WrehBl00","0","0","0","0.0","0","0","","ATL","2020",,,
"129429",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","2","13.5","","","0.0","202010190dal","202010190dal_27","Donovan Wilson","W/WilsDo01","0","0","0","0.0","9","0","0.0%","DAL","2020",,,
"129430",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009170cle","202009170cle_26","Adrian Clayborn","C/ClayAd00","1","0","0","1.0","2","0","0.0%","CLE","2020",,,
"129431",":stat_player_game_def_adv","0","9","1","50.0%","0","9","0","62.5","2","4.0","0","9.0","4.5","202010110rav","202010110rav_8","Josh Bynes","B/ByneJo00","0","0","0","0.0","8","0","0.0%","CIN","2020",,,
"129432",":stat_player_game_def_adv","0","71","7","63.6%","0","113","0","97.9","11","12.4","42","16.1","10.3","202010110atl","202010110atl_17","Kendall Sheffield","S/ShefKe00","0","0","0","0.0","6","2","25.0%","ATL","2020",,,
"129433",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009200dal","202009200dal_12","Takkarist McKinley","M/McKiTa00","2","1","1","0.0","3","0","0.0%","ATL","2020",,,
"129435",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040dal","202010040dal_29","Everson Griffen","G/GrifEv99","1","1","0","0.0","4","0","0.0%","DAL","2020",,,
"129436",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009170cle","202009170cle_27","Jordan Elliott","E/ElliJo02","1","1","0","0.0","1","0","0.0%","CLE","2020",,,
"129437",":stat_player_game_def_adv","1","-7","4","80.0%","1","20","0","122.9","5","1.2","27","5.0","4.0","202009270atl","202009270atl_19","Keanu Neal","N/NealKe01","0","0","0","0.0","8","1","11.1%","ATL","2020",,,
"129438",":stat_player_game_def_adv","5","2","2","66.7%","1","4","0","109.7","3","3.0","2","2.0","1.3","202010040car","202010040car_22","Jeremy Chinn","C/ChinJe00","0","0","0","0.0","8","2","20.0%","CAR","2020",,,
"129439",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","2","10.0","","","0.0","202010290car","202010290car_27","Sam Franklin","F/FranSa00","0","0","0","0.0","4","1","20.0%","CAR","2020",,,
"129440",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009200dal","202009200dal_13","John Cominsky","C/ComiJo00","1","1","0","0.0","3","0","0.0%","ATL","2020",,,
"129441",":stat_player_game_def_adv","0","-2","1","33.3%","0","8","0","42.4","3","15.0","10","8.0","2.7","202010110rav","202010110rav_9","William Jackson III","J/JackWi02","0","0","0","0.0","2","1","33.3%","CIN","2020",,,
"129443",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009170cle","202009170cle_28","Larry Ogunjobi","O/OgunLa00","1","1","0","0.0","1","1","50.0%","CLE","2020",,,
"129444",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040dal","202010040dal_30","DeMarcus Lawrence","L/LawrDe00","0","0","0","0.0","3","1","25.0%","DAL","2020",,,
"129445",":stat_player_game_def_adv","8","17","3","75.0%","0","23","0","88.5","4","4.3","6","7.7","5.8","202009270atl","202009270atl_20","Mykal Walker","W/WalkMy00","1","0","1","0.0","8","0","0.0%","ATL","2020",,,
"129446",":stat_player_game_def_adv","0","5","1","100.0%","0","8","0","100.0","1","5.0","3","8.0","8.0","202010040car","202010040car_23","Tahir Whitehead","W/WhitTa00","0","0","0","0.0","4","0","0.0%","CAR","2020",,,
"129447",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010290car","202010290car_28","Myles Hartsfield","H/HartMy00","0","0","0","0.0","2","0","0.0%","CAR","2020",,,
"129448",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009200dal","202009200dal_14","Grady Jarrett","J/JarrGr00","1","1","0","0.0","5","1","16.7%","ATL","2020",,,
"129450",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010110rav","202010110rav_10","Carl Lawson","L/LawsCa00","3","2","1","0.0","1","0","0.0%","CIN","2020",,,
"129451",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040dal","202010040dal_31","Tyrone Crawford","C/CrawTy00","0","0","0","0.0","1","2","66.7%","DAL","2020",,,
"129452",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009170cle","202009170cle_29","Vincent Taylor","T/TaylVi00","1","0","1","0.0","0","0","","CLE","2020",,,
"129453",":stat_player_game_def_adv","0","22","2","100.0%","0","35","0","118.7","2","11.0","13","17.5","17.5","202009270atl","202009270atl_21","Jaylinn Hawkins","H/HawkJa00","0","0","0","0.0","3","1","25.0%","ATL","2020",,,
"129454",":stat_player_game_def_adv","6","3","4","66.7%","0","24","0","74.3","6","1.3","21","6.0","4.0","202010110atl","202010110atl_18","Foyesade Oluokun","O/OluoFo00","0","0","0","0.0","14","1","6.7%","ATL","2020",,,
"129455",":stat_player_game_def_adv","0","3","1","100.0%","1","3","0","118.7","1","3.0","0","3.0","3.0","202010040car","202010040car_24","Troy Pride Jr.","P/PridTr00","0","0","0","0.0","2","0","0.0%","CAR","2020",,,
"129456",":stat_player_game_def_adv","7","","0","0.0%","","","0","39.6","3","4.7","","","0.0","202010110rav","202010110rav_11","Darius Phillips","P/PhilDa02","2","0","2","0.0","1","2","66.7%","CIN","2020",,,
"129457",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","6.0","","","0.0","202009200dal","202009200dal_15","Ricardo Allen","A/AlleRi00","0","0","0","0.0","1","0","0.0%","ATL","2020",,,
"129458",":stat_player_game_def_adv","1","19","3","100.0%","0","32","0","111.1","3","6.3","13","10.7","10.7","202010110atl","202010110atl_19","AJ Terrell","T/TerrAJ00","0","0","0","0.0","3","4","57.1%","ATL","2020",,,
"129459",":stat_player_game_def_adv","0","2","1","100.0%","0","8","0","100.0","1","2.0","6","8.0","8.0","202009270atl","202009270atl_22","Jacob Tuioti-Mariner","T/TuioJa00","2","1","1","0.0","3","0","0.0%","ATL","2020",,,
"129460",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202009170cle","202009170cle_30","M.J. Stewart","S/StewM.00","0","0","0","0.0","1","0","0.0%","CLE","2020",,,
"129461",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110rav","202010110rav_12","Carlos Dunlap","D/DunlCa99","2","1","0","1.0","1","0","0.0%","CIN","2020",,,
"129462",":stat_player_game_def_adv","1","25","6","66.7%","1","45","0","115.5","9","4.6","20","7.5","5.0","202009200dal","202009200dal_16","Jourdan Lewis","L/LewiJo01","0","0","0","0.0","5","0","0.0%","DAL","2020",,,
"129464",":stat_player_game_def_adv","2","-2","2","66.7%","1","26","0","133.3","3","2.7","28","13.0","8.7","202010110atl","202010110atl_20","Deion Jones","J/JoneDe01","0","0","0","0.0","7","1","12.5%","ATL","2020",,,
"129465",":stat_player_game_def_adv","0","0","1","100.0%","0","2","0","79.2","1","0.0","2","2.0","2.0","202009270atl","202009270atl_23","Steven Means","M/MeanSt00","1","0","1","0.0","2","1","33.3%","ATL","2020",,,
"129466",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110rav","202010110rav_13","Sam Hubbard","H/HubbSa00","2","1","1","0.0","3","0","0.0%","CIN","2020",,,
"129467",":stat_player_game_def_adv","3","37","5","83.3%","1","83","0","158.3","6","9.0","46","16.6","13.8","202009200dal","202009200dal_17","Jaylon Smith","S/SmitJa05","0","0","0","0.0","14","0","0.0%","DAL","2020",,,
"129469",":stat_player_game_def_adv","0","7","2","100.0%","0","7","0","81.2","2","3.5","0","3.5","3.5","202010110atl","202010110atl_21","Ricardo Allen","A/AlleRi00","0","0","0","0.0","4","0","0.0%","ATL","2020",,,
